user_id,d_o_w,hour,day_part,location,calendar_active,calendar_event,contacts_count,pref_place,pref_calendar_event,pref_contacts,reminder
u_130861,4,9,Morning,spa,1,Unity Day,2,0,0,0,1
u_048974,2,7,Morning,primary_school,1,Dinner,4,0,0,0,1
u_181515,0,19,Early Evening,bar,1,Labor Day,8,0,0,0,1
u_032750,5,12,Noon or Midday,accounting,1,Car Rental,3,0,1,1,1
u_037921,2,11,Late Morning,bowling_alley,1,Columbus Day,0,0,0,0,0
u_176650,1,18,Dusk,tourist_attraction,1,Party,1,1,0,0,1
u_104743,0,19,Early Evening,laundry,1,Thanksgiving,9,0,0,0,1
u_188725,4,17,Late Afternoon,veterinary_care,1,Black History Month,2,0,0,0,1
u_169586,2,15,Afternoon,fire_station,1,Counseling,0,0,0,0,0
u_146915,5,1,Night,bus_station,0,none,2,0,0,0,0
u_123924,0,11,Late Morning,hair_care,1,Feast of St. Francis of Assisi,4,0,1,0,1
u_176749,6,10,Late Morning,liquor_store,1,National Tartan Day,8,1,0,1,1
u_132967,5,11,Late Morning,gym,1,Independence Day,1,0,0,0,1
u_064727,0,19,Early Evening,gas_station,1,Road Trip,1,0,0,0,1
u_001297,1,11,Late Morning,painter,0,none,1,1,0,0,1
u_101630,1,9,Morning,atm,0,none,2,1,0,0,1
u_022306,6,16,Afternoon,roofing_contractor,0,none,0,1,0,0,1
u_153525,2,10,Late Morning,book_store,1,Cyber Monday,2,1,0,0,1
u_056513,1,13,Early Afternoon,car_repair,0,none,1,0,0,0,1
u_037427,5,8,Morning,pharmacy,0,none,0,0,0,0,0
u_167839,5,8,Morning,taxi_stand,1,Texas Independence Day,0,1,1,0,1
u_159199,5,14,Early Afternoon,travel_agency,1,Flag Day,1,0,1,0,1
u_052169,4,19,Early Evening,electrician,1,Black History Month,1,0,0,0,1
u_110417,4,10,Late Morning,mosque,1,New Year’s Eve,1,0,1,1,1
u_037585,0,20,Evening,parking,1,Labor Day,6,1,0,0,1
u_167308,2,13,Early Afternoon,atm,1,Martin Luther King Jr. Day,2,0,0,0,1
u_151301,4,15,Afternoon,primary_school,0,none,0,0,0,1,1
u_168082,4,11,Late Morning,locksmith,1,Sweetest Day,1,1,0,0,1
u_052245,3,4,Night,fire_station,1,New Year’s Eve,1,0,0,0,0
u_040670,1,15,Afternoon,florist,1,Pearl Harbor Remembrance Day,1,1,1,0,1
u_103378,6,14,Early Afternoon,electronics_store,1,National Aviation Day,0,0,0,0,1
u_198791,4,16,Afternoon,dentist,1,Emancipation Day,10,0,1,0,1
u_156524,6,19,Early Evening,locksmith,1,Emancipation Day,10,1,0,0,1
u_064050,1,11,Late Morning,travel_agency,1,Presentation,2,1,1,0,1
u_023150,4,15,Afternoon,city_hall,1,Sweetest Day,0,0,0,0,0
u_014680,5,15,Afternoon,school,0,none,2,0,0,0,0
u_175228,3,10,Late Morning,police,0,none,1,0,0,0,0
u_014617,4,13,Early Afternoon,travel_agency,1,Bastille Day,1,0,0,0,0
u_019623,0,8,Morning,bus_station,1,Lecture,2,1,1,0,1
u_164626,2,9,Morning,bicycle_store,0,none,0,0,0,0,0
u_057357,0,17,Late Afternoon,post_office,1,Party,0,0,1,0,1
u_008354,3,9,Morning,bank,1,Bunker Hill Day,1,0,0,0,0
u_133916,5,8,Morning,accounting,1,Cyber Monday,1,0,0,0,0
u_141675,2,10,Late Morning,veterinary_care,1,Presidents’ Day,4,0,0,0,1
u_160671,6,20,Evening,spa,1,Day After Thanksgiving,0,0,0,0,0
u_195664,1,9,Morning,physiotherapist,0,none,8,0,0,0,1
u_059513,6,12,Noon or Midday,rv_park,1,Graduation,7,0,1,0,1
u_062437,2,20,Evening,church,0,none,0,0,0,0,0
u_070998,4,9,Morning,hindu_temple,1,Victory Day,2,0,0,0,1
u_160007,3,2,Night,funeral_home,0,none,2,0,0,0,0
u_184246,5,9,Morning,bowling_alley,1,Gym,1,0,0,0,0
u_021707,3,11,Late Morning,shopping_mall,1,Dentist Appointment,0,0,0,0,0
u_013947,2,19,Early Evening,store,1,Labor Day,0,0,0,0,0
u_141353,0,14,Early Afternoon,primary_school,1,Cyber Monday,1,0,0,1,1
u_094065,1,12,Noon or Midday,secondary_school,1,National Wear Red Day,1,0,0,1,1
u_121468,3,12,Noon or Midday,tourist_attraction,1,Victory Day,10+,0,0,0,1
u_102925,5,11,Late Morning,casino,1,America Recycles Day,1,0,0,0,0
u_168416,5,19,Early Evening,shopping_mall,1,Bill of Rights Day,0,0,0,0,1
u_069403,2,19,Early Evening,night_club,1,Brunch,2,0,0,0,1
u_031378,5,11,Late Morning,park,1,Bennington Battle Day,10+,0,1,0,1
u_094330,2,0,Midnight,night_club,0,none,1,0,0,0,1
u_085556,6,8,Morning,car_wash,0,none,1,1,0,0,1
u_193896,0,12,Noon or Midday,car_wash,1,Idaho Human Rights Day,9,1,0,0,1
u_109752,6,20,Evening,beauty_salon,0,none,0,0,0,0,0
u_144921,0,12,Noon or Midday,fire_station,1,Family Day,10+,0,0,0,1
u_131627,1,2,Night,meal_delivery,0,none,0,0,0,0,0
u_023691,3,17,Late Afternoon,museum,1,Interview,1,0,0,0,1
u_197741,6,10,Late Morning,pet_store,1,Susan B. Anthony’s Birthday,0,1,0,0,1
u_181469,2,18,Dusk,museum,0,none,3,1,0,0,1
u_030450,5,9,Morning,physiotherapist,1,Rent Due,4,0,0,0,1
u_190037,2,15,Afternoon,primary_school,1,Armed Forces Day,5,0,0,0,1
u_041150,6,15,Afternoon,secondary_school,1,Graduation,10,0,0,0,1
u_141873,5,12,Noon or Midday,car_wash,0,none,0,0,0,1,1
u_064846,6,17,Late Afternoon,church,1,Juneteenth,2,0,1,0,1
u_111628,6,13,Early Afternoon,painter,0,none,9,0,0,0,1
u_114465,3,10,Late Morning,zoo,0,none,0,0,0,0,0
u_144331,5,12,Noon or Midday,florist,1,Sweetest Day,2,0,0,1,1
u_162167,4,20,Evening,furniture_store,0,none,5,0,0,0,1
u_186821,2,17,Late Afternoon,spa,0,none,3,0,0,0,1
u_080223,6,14,Early Afternoon,bank,0,none,0,0,0,1,1
u_033145,6,12,Noon or Midday,jewelry_store,0,none,0,1,0,0,1
u_145232,2,13,Early Afternoon,tourist_attraction,0,none,6,0,0,0,1
u_113527,3,13,Early Afternoon,spa,0,none,1,0,0,0,0
u_116427,6,13,Early Afternoon,zoo,1,Independence Day,2,0,0,0,1
u_066491,4,19,Early Evening,bank,1,Lei Day,10+,0,0,1,1
u_173035,2,17,Late Afternoon,electronics_store,1,Renewal,8,0,0,0,1
u_156824,2,17,Late Afternoon,doctor,0,none,0,1,0,0,1
u_143446,4,13,Early Afternoon,zoo,1,Black History Month,4,0,0,1,1
u_050265,0,16,Afternoon,atm,0,none,4,0,0,0,1
u_164465,3,9,Morning,real_estate_agency,1,Leif Erikson Day,1,1,0,0,1
u_083533,1,15,Afternoon,light_rail_station,0,none,0,0,0,0,0
u_082663,6,11,Late Morning,park,0,none,7,0,0,0,1
u_096119,2,20,Evening,cemetery,1,Columbus Day,1,1,0,1,1
u_000281,3,8,Morning,local_government_office,0,none,0,0,0,1,1
u_140818,1,11,Late Morning,university,1,San Jacinto Day,0,0,0,0,0
u_140410,4,10,Late Morning,art_gallery,0,none,9,0,0,1,1
u_053592,0,18,Dusk,hindu_temple,1,Indigenous Peoples’ Day,0,1,0,0,1
u_015379,4,12,Noon or Midday,insurance_agency,0,none,8,0,0,0,1
u_150798,2,19,Early Evening,library,1,Orthodox Easter,0,0,1,0,1
u_123146,4,17,Late Afternoon,travel_agency,1,Navy Birthday,1,0,0,1,1
u_015244,4,13,Early Afternoon,funeral_home,1,New Year’s Day,5,0,0,1,1
u_090974,4,8,Morning,insurance_agency,1,Juneteenth,0,1,1,1,1
u_053531,1,10,Late Morning,casino,1,Feast of the Immaculate Conception,4,0,0,0,1
u_046163,5,12,Noon or Midday,park,0,none,8,0,0,0,1
u_177415,1,17,Late Afternoon,train_station,1,Prince Jonah Kūhiō Kalaniana‘ole Day,8,0,0,1,1
u_107786,3,16,Afternoon,roofing_contractor,1,Feast of St. Francis of Assisi,2,1,0,1,1
u_068513,2,20,Evening,meal_takeaway,0,none,10,1,0,0,1
u_146221,6,15,Afternoon,aquarium,1,National Children’s Day,1,0,0,0,1
u_067909,5,16,Afternoon,real_estate_agency,1,Day After Christmas Day,10,0,0,0,1
u_061498,6,9,Morning,clothing_store,1,Father’s Day,0,1,0,1,1
u_099816,2,8,Morning,storage,1,Veterans Day,4,0,1,1,1
u_153951,0,13,Early Afternoon,gas_station,1,Rosa Parks Day,3,0,0,0,1
u_169020,6,19,Early Evening,dentist,1,Renewal,3,1,1,1,1
u_092582,1,15,Afternoon,police,1,National Parents’ Day,1,1,0,1,1
u_141247,5,13,Early Afternoon,post_office,1,Navy Birthday,0,0,1,0,1
u_190800,6,5,Dawn,airport,1,Patriot’s Day,4,0,1,1,1
u_011604,3,10,Late Morning,storage,1,Dentist Appointment,0,0,0,1,1
u_152729,5,14,Early Afternoon,locksmith,1,Flag Day,1,0,1,0,1
u_036978,6,15,Afternoon,movie_theater,1,Funeral,1,1,0,0,1
u_064815,5,16,Afternoon,jewelry_store,1,Reunion,2,0,0,0,1
u_054004,5,17,Late Afternoon,beauty_salon,1,Susan B. Anthony’s Birthday,0,1,0,0,1
u_198977,6,10,Late Morning,department_store,1,Graduation,9,1,1,0,1
u_091612,2,16,Afternoon,gas_station,0,none,0,0,0,0,1
u_020012,6,16,Afternoon,post_office,1,National Tartan Day,5,0,0,1,1
u_122768,4,11,Late Morning,beauty_salon,1,School Break,5,1,0,1,1
u_057457,1,17,Late Afternoon,parking,0,none,3,0,0,0,1
u_163330,1,11,Late Morning,courthouse,1,Black History Month,0,1,1,1,1
u_096263,3,14,Early Afternoon,department_store,1,National Wear Red Day,1,0,0,0,0
u_166077,4,14,Early Afternoon,light_rail_station,1,Bill of Rights Day,0,0,0,0,1
u_188456,1,11,Late Morning,movie_rental,0,none,7,0,0,0,1
u_183616,3,16,Afternoon,electrician,1,Hotel,0,0,0,1,1
u_053348,3,18,Dusk,electrician,1,Indigenous Peoples’ Day,0,1,0,1,1
u_090610,0,18,Dusk,home_goods_store,0,none,4,0,0,0,0
u_108457,1,12,Noon or Midday,shoe_store,0,none,0,1,0,0,1
u_005509,1,13,Early Afternoon,car_rental,0,none,1,1,0,0,1
u_138633,2,13,Early Afternoon,home_goods_store,0,none,2,0,0,0,1
u_116705,3,13,Early Afternoon,gym,0,none,0,0,0,0,0
u_078540,1,14,Early Afternoon,car_dealer,0,none,0,0,0,0,0
u_179447,3,14,Early Afternoon,secondary_school,0,none,0,0,0,0,0
u_076472,3,9,Morning,restaurant,0,none,10+,0,0,1,1
u_128460,1,15,Afternoon,mosque,0,none,2,0,0,0,1
u_095376,6,11,Late Morning,clothing_store,1,Navy Birthday,0,0,0,0,1
u_071352,0,12,Noon or Midday,spa,0,none,10+,1,0,1,1
u_094566,1,19,Early Evening,stadium,1,Lecture,3,1,0,1,1
u_178684,4,14,Early Afternoon,convenience_store,1,Constitution Day and Citizenship Day,2,0,0,0,1
u_093196,3,14,Early Afternoon,primary_school,0,none,2,0,0,0,0
u_155816,0,15,Afternoon,storage,0,none,4,0,0,0,1
u_179932,5,15,Afternoon,movie_theater,1,Concert,5,1,0,0,1
u_112277,1,9,Morning,subway_station,1,Birthday,1,0,0,0,1
u_122252,0,13,Early Afternoon,jewelry_store,1,Navy Birthday,1,0,0,0,0
u_138097,4,11,Late Morning,drugstore,1,Training,6,1,0,0,1
u_038371,5,13,Early Afternoon,primary_school,1,Anniversary,6,0,1,0,1
u_145169,1,14,Early Afternoon,secondary_school,0,none,4,0,0,0,0
u_142601,0,6,Early Morning,lodging,0,none,2,0,0,1,1
u_018068,3,20,Evening,cafe,1,Constitution Day and Citizenship Day,0,0,0,0,1
u_189429,5,8,Morning,secondary_school,1,Sports Game,0,0,0,0,0
u_089067,4,19,Early Evening,jewelry_store,1,Family Day,1,0,1,0,1
u_097450,0,19,Early Evening,physiotherapist,1,Tax,0,1,1,0,1
u_132693,3,18,Dusk,taxi_stand,1,National Wear Red Day,1,1,1,0,1
u_189875,0,14,Early Afternoon,police,1,Bastille Day,0,0,1,0,1
u_036808,4,12,Noon or Midday,secondary_school,1,Feast of the Immaculate Conception,2,0,0,0,0
u_191687,5,14,Early Afternoon,movie_theater,1,Tax,3,1,1,0,1
u_198476,1,12,Noon or Midday,florist,0,none,1,0,0,0,0
u_133145,1,10,Late Morning,storage,0,none,0,0,0,0,0
u_050341,3,8,Morning,hair_care,1,Patriot Day,2,0,0,0,1
u_121451,1,14,Early Afternoon,pet_store,0,none,2,0,0,0,0
u_043649,0,8,Morning,locksmith,1,Bunker Hill Day,2,0,0,0,0
u_188591,6,13,Early Afternoon,funeral_home,0,none,0,1,0,0,1
u_105546,5,18,Dusk,train_station,1,Black Friday,2,0,0,1,1
u_049540,4,19,Early Evening,book_store,1,Labor Day,0,1,0,0,1
u_175580,5,22,Night,bus_station,0,none,9,0,0,0,1
u_141738,0,17,Late Afternoon,florist,1,Valentine’s Day,8,1,1,0,1
u_099961,0,11,Late Morning,lawyer,1,Engagement,0,0,0,0,1
u_198245,5,10,Late Morning,museum,1,New Year’s Eve,10+,0,0,0,1
u_176877,1,10,Late Morning,pet_store,0,none,1,0,0,0,0
u_196905,2,17,Late Afternoon,car_rental,0,none,0,0,0,0,0
u_121467,3,13,Early Afternoon,rv_park,1,Sweetest Day,0,0,0,0,1
u_195596,4,15,Afternoon,hair_care,0,none,0,1,0,0,1
u_185566,0,10,Late Morning,painter,1,Wedding,2,0,0,1,1
u_039578,5,10,Late Morning,train_station,0,none,3,0,0,0,0
u_069677,0,10,Late Morning,accounting,0,none,1,0,0,0,0
u_119615,2,8,Morning,hindu_temple,1,Car Rental,2,0,1,1,1
u_035575,2,0,Midnight,transit_station,1,Texas Independence Day,5,0,0,1,1
u_001150,0,17,Late Afternoon,pharmacy,1,National Aviation Day,8,0,0,0,1
u_150632,1,17,Late Afternoon,liquor_store,0,none,9,1,0,0,1
u_008743,4,9,Morning,restaurant,1,Martin Luther King Jr. Day,5,0,0,0,1
u_120271,5,15,Afternoon,doctor,1,Groundhog Day,0,1,0,0,1
u_033996,3,14,Early Afternoon,spa,0,none,2,1,0,1,1
u_175050,4,18,Dusk,car_repair,0,none,0,0,0,0,0
u_068123,2,15,Afternoon,locksmith,1,Hotel,0,0,0,0,0
u_190674,2,15,Afternoon,light_rail_station,1,Rosa Parks Day,0,0,0,0,1
u_122731,0,15,Afternoon,supermarket,0,none,2,1,0,0,1
u_059167,0,15,Afternoon,real_estate_agency,1,National Vietnam War Veterans Day,2,0,0,0,1
u_037062,1,0,Midnight,bar,1,Meeting,10,0,1,1,1
u_114270,0,12,Noon or Midday,bakery,1,Movie,2,0,0,1,1
u_141815,1,17,Late Afternoon,airport,1,Bennington Battle Day,2,0,1,0,1
u_101870,3,17,Late Afternoon,store,0,none,9,0,0,0,1
u_078333,6,8,Morning,train_station,1,Party,3,0,0,0,1
u_195864,2,17,Late Afternoon,gas_station,1,Bill of Rights Day,0,0,0,0,0
u_023243,1,9,Morning,locksmith,1,Presentation,0,0,1,0,1
u_075583,0,19,Early Evening,clothing_store,1,Cyber Monday,5,1,0,1,1
u_069103,3,9,Morning,doctor,0,none,0,0,0,0,0
u_005610,6,15,Afternoon,accounting,1,Hotel,0,0,0,1,1
u_184328,0,11,Late Morning,amusement_park,1,Inauguration Day,10,0,0,0,1
u_097521,0,14,Early Afternoon,store,1,National Beer Day,4,1,0,0,1
u_017117,0,17,Late Afternoon,parking,0,none,0,1,0,0,1
u_030057,3,14,Early Afternoon,beauty_salon,0,none,7,0,0,0,1
u_126952,2,9,Morning,shoe_store,1,Renewal,0,0,1,0,1
u_003096,1,12,Noon or Midday,florist,1,Family Day,0,0,0,0,0
u_188252,3,21,Late Evening,night_club,0,none,5,0,0,0,1
u_196889,5,11,Late Morning,car_rental,0,none,5,0,0,1,1
u_167589,3,10,Late Morning,shoe_store,0,none,2,0,0,0,1
u_018032,0,16,Afternoon,university,0,none,0,0,0,1,1
u_068783,5,21,Late Evening,stadium,1,San Jacinto Day,10+,1,0,0,1
u_069858,6,23,Night,airport,0,none,9,0,0,0,0
u_139490,4,13,Early Afternoon,movie_theater,1,Thanksgiving,10,0,0,0,1
u_112629,1,16,Afternoon,subway_station,0,none,1,0,0,1,1
u_174659,2,16,Afternoon,library,0,none,0,0,0,0,0
u_043212,2,8,Morning,meal_takeaway,1,Susan B. Anthony’s Birthday,0,0,0,1,1
u_102898,6,13,Early Afternoon,secondary_school,0,none,7,1,0,0,1
u_155958,3,11,Late Morning,parking,1,Nevada Day,0,0,0,0,0
u_186202,5,19,Early Evening,department_store,0,none,3,1,0,1,1
u_119495,5,19,Early Evening,cafe,1,Final,6,0,0,0,1
u_071152,2,4,Night,bus_station,1,Memorial Day,10+,0,0,0,0
u_063864,2,16,Afternoon,funeral_home,0,none,0,0,0,0,0
u_153424,3,19,Early Evening,electrician,1,Thanksgiving,1,0,0,1,1
u_065867,0,22,Night,bus_station,1,Lecture,1,0,0,0,0
u_135395,1,2,Night,subway_station,1,Reunion,2,1,1,0,1
u_165539,4,10,Late Morning,gas_station,1,Training,0,0,0,0,0
u_199746,3,17,Late Afternoon,hair_care,1,Columbus Day,8,1,0,0,1
u_104301,5,20,Evening,laundry,0,none,10+,0,0,1,1
u_014323,3,11,Late Morning,church,0,none,1,1,0,0,1
u_112714,3,12,Noon or Midday,travel_agency,1,Hotel,4,0,0,1,1
u_159575,0,13,Early Afternoon,subway_station,1,Women’s Equality Day,9,0,1,1,1
u_151976,6,16,Afternoon,car_dealer,0,none,1,0,0,0,0
u_015470,2,17,Late Afternoon,clothing_store,0,none,1,1,0,0,1
u_042054,0,16,Afternoon,travel_agency,1,National Tartan Day,4,1,0,0,1
u_124858,5,13,Early Afternoon,lodging,1,America Recycles Day,0,1,1,0,1
u_196793,1,19,Early Evening,synagogue,0,none,10+,0,0,0,1
u_198068,5,16,Afternoon,doctor,1,Renewal,0,0,0,0,0
u_197393,6,12,Noon or Midday,liquor_store,0,none,0,0,0,0,0
u_171699,6,14,Early Afternoon,museum,0,none,10,0,0,0,1
u_097264,3,13,Early Afternoon,convenience_store,1,Texas Independence Day,10,0,0,0,1
u_089693,1,18,Dusk,zoo,0,none,0,0,0,0,1
u_160023,1,15,Afternoon,lawyer,0,none,1,1,0,0,1
u_085494,0,13,Early Afternoon,aquarium,1,School Break,2,0,1,0,1
u_016330,1,13,Early Afternoon,synagogue,0,none,0,0,0,0,0
u_193952,6,19,Early Evening,embassy,0,none,4,0,0,0,1
u_053174,3,10,Late Morning,meal_delivery,1,Labor Day,2,0,1,0,1
u_107860,5,10,Late Morning,mosque,0,none,2,0,0,0,0
u_093681,1,15,Afternoon,church,1,Bastille Day,3,1,0,0,1
u_126233,5,20,Evening,hindu_temple,1,Party,0,1,0,0,1
u_162266,0,19,Early Evening,car_wash,1,Engagement,1,1,0,1,1
u_170146,4,17,Late Afternoon,transit_station,0,none,0,0,0,1,1
u_042606,3,11,Late Morning,secondary_school,1,Bill of Rights Day,0,1,0,0,1
u_165625,6,11,Late Morning,shopping_mall,1,Movie,10,0,1,0,1
u_012353,3,19,Early Evening,hardware_store,1,Lecture,0,0,0,1,1
u_176664,4,19,Early Evening,church,1,Labor Day,1,1,0,1,1
u_177644,4,16,Afternoon,lawyer,0,none,0,0,0,0,0
u_058799,6,13,Early Afternoon,aquarium,0,none,0,1,0,0,1
u_104793,6,10,Late Morning,transit_station,1,César Chávez Day,0,0,0,0,0
u_120910,1,16,Afternoon,roofing_contractor,0,none,0,0,0,0,0
u_198528,1,10,Late Morning,park,1,Presentation,10+,0,0,1,1
u_163822,6,18,Dusk,art_gallery,0,none,8,0,0,0,1
u_012665,4,5,Dawn,shopping_mall,0,none,0,1,0,1,1
u_075725,4,12,Noon or Midday,amusement_park,0,none,8,0,0,1,1
u_171377,2,12,Noon or Midday,taxi_stand,0,none,1,0,0,0,0
u_193054,6,10,Late Morning,roofing_contractor,1,National Tartan Day,7,0,0,0,1
u_022969,3,8,Morning,bank,0,none,1,0,0,0,0
u_139118,6,12,Noon or Midday,book_store,1,Indigenous Peoples’ Day,0,1,0,0,1
u_120245,5,20,Evening,campground,1,Unity Day,8,0,1,0,1
u_107804,4,18,Dusk,lodging,0,none,1,0,0,0,0
u_130584,0,15,Afternoon,physiotherapist,0,none,0,0,0,0,0
u_178152,0,12,Noon or Midday,post_office,0,none,1,0,0,0,0
u_064065,2,13,Early Afternoon,painter,1,Patriot’s Day,0,0,0,1,1
u_028541,3,20,Evening,hospital,1,Orthodox Easter,2,0,0,0,0
u_070367,4,10,Late Morning,library,0,none,9,0,0,0,0
u_125163,1,12,Noon or Midday,transit_station,0,none,4,0,0,1,1
u_081572,4,19,Early Evening,store,1,Martin Luther King Jr. Day,1,1,0,1,1
u_162223,0,16,Afternoon,funeral_home,1,Feast of Our Lady of Guadalupe,0,0,0,0,1
u_030676,3,8,Morning,store,1,Inauguration Day,0,0,0,1,1
u_192364,1,13,Early Afternoon,bank,1,Concert,4,0,1,0,1
u_009562,2,17,Late Afternoon,spa,0,none,0,1,0,0,1
u_129697,2,9,Morning,store,1,Pioneer Day,0,0,0,0,0
u_067747,1,13,Early Afternoon,bank,1,National Beer Day,0,0,0,0,0
u_038070,6,11,Late Morning,amusement_park,1,Statehood Day in Hawaii,6,0,0,1,1
u_187516,2,18,Dusk,hindu_temple,1,National Grandparents Day,1,0,0,0,1
u_066704,5,19,Early Evening,bicycle_store,1,Halloween,2,0,0,0,1
u_137795,6,11,Late Morning,car_dealer,1,Yoga,2,0,0,0,1
u_162560,4,14,Early Afternoon,secondary_school,1,Counseling,0,1,0,0,1
u_084765,2,14,Early Afternoon,movie_rental,1,Columbus Day,2,1,0,0,1
u_114109,6,11,Late Morning,university,1,Indigenous Peoples’ Day,1,0,0,1,1
u_149376,0,8,Morning,parking,1,Thanksgiving,0,0,1,1,1
u_031488,4,10,Late Morning,university,1,Funeral,2,0,0,0,0
u_093112,6,12,Noon or Midday,cemetery,1,Meeting,0,1,0,0,1
u_010308,0,17,Late Afternoon,plumber,1,Mardi Gras,0,0,0,0,1
u_020551,6,13,Early Afternoon,light_rail_station,1,Juneteenth,0,0,0,0,0
u_139387,1,3,Night,pharmacy,1,Bennington Battle Day,0,0,0,1,1
u_184842,3,16,Afternoon,florist,1,Cyber Monday,10,0,0,0,1
u_171640,6,16,Afternoon,hair_care,1,Statehood Day in Hawaii,0,0,1,1,1
u_030179,3,17,Late Afternoon,department_store,0,none,0,1,0,0,1
u_178317,4,12,Noon or Midday,supermarket,1,Women’s Equality Day,1,0,0,0,1
u_077724,3,11,Late Morning,hardware_store,1,National Immigrants Day,1,0,1,0,1
u_193517,2,11,Late Morning,laundry,0,none,7,1,0,1,1
u_142482,5,18,Dusk,beauty_salon,0,none,7,0,0,1,1
u_164330,6,10,Late Morning,florist,1,Interview,2,0,0,0,1
u_035277,3,9,Morning,park,1,San Jacinto Day,9,1,0,0,1
u_058609,0,14,Early Afternoon,supermarket,1,Bastille Day,0,0,0,0,1
u_049404,2,0,Midnight,stadium,0,none,8,0,0,0,1
u_010671,4,18,Dusk,jewelry_store,1,Lecture,1,1,0,1,1
u_006281,4,8,Morning,cafe,1,Black Friday,0,0,1,0,1
u_041546,3,11,Late Morning,art_gallery,1,Rosa Parks Day,8,0,0,0,1
u_046400,5,11,Late Morning,physiotherapist,0,none,1,1,0,0,1
u_027185,5,18,Dusk,supermarket,1,Palm Sunday,2,1,1,0,1
u_175685,4,21,Late Evening,train_station,1,Valentine’s Day,1,1,0,0,1
u_027443,0,11,Late Morning,florist,1,Bunker Hill Day,5,1,1,0,1
u_121390,6,12,Noon or Midday,atm,1,National Beer Day,2,0,0,0,0
u_036019,2,18,Dusk,hospital,0,none,2,1,0,0,1
u_001248,2,13,Early Afternoon,park,0,none,9,1,0,0,1
u_071408,5,11,Late Morning,bank,1,Gym,2,1,0,0,1
u_009827,4,20,Evening,movie_theater,0,none,6,1,0,0,1
u_144702,6,15,Afternoon,shopping_mall,1,Presidents’ Day,0,0,0,0,1
u_003522,4,15,Afternoon,locksmith,1,Victory Day,1,1,0,1,1
u_197640,1,10,Late Morning,storage,1,Concert,3,0,0,0,1
u_045997,3,9,Morning,church,1,Tax,4,0,0,0,1
u_089705,1,16,Afternoon,moving_company,1,Unity Day,1,0,0,0,1
u_156633,6,12,Noon or Midday,art_gallery,1,Palm Sunday,10,0,0,0,1
u_020410,0,16,Afternoon,hair_care,1,National Children’s Day,0,1,0,1,1
u_119274,1,20,Evening,clothing_store,1,Anniversary,0,1,1,1,1
u_035125,3,14,Early Afternoon,beauty_salon,0,none,6,0,0,0,1
u_195899,1,15,Afternoon,gas_station,0,none,0,1,0,1,1
u_153425,0,14,Early Afternoon,insurance_agency,1,Final,0,1,1,0,1
u_179025,0,15,Afternoon,book_store,0,none,0,0,0,0,0
u_030500,2,20,Evening,car_rental,0,none,10,0,0,0,1
u_124681,3,11,Late Morning,lawyer,1,Unity Day,5,0,0,0,1
u_012286,1,13,Early Afternoon,meal_delivery,1,Marine Corps Birthday,5,0,0,0,1
u_042991,1,18,Dusk,pet_store,0,none,0,1,0,0,1
u_178787,2,17,Late Afternoon,amusement_park,0,none,6,0,0,0,1
u_005763,1,7,Morning,transit_station,0,none,0,0,0,0,0
u_105730,1,10,Late Morning,beauty_salon,0,none,5,0,0,0,0
u_138104,0,15,Afternoon,synagogue,1,Evacuation Day,0,0,0,1,1
u_144471,4,7,Morning,primary_school,0,none,0,0,0,1,1
u_175405,6,17,Late Afternoon,bank,1,National Vietnam War Veterans Day,0,0,0,0,0
u_086348,0,19,Early Evening,clothing_store,0,none,0,0,0,1,1
u_149137,3,3,Night,moving_company,1,Road Trip,0,0,1,0,1
u_126901,0,11,Late Morning,painter,1,Halloween,4,0,1,0,1
u_143152,3,8,Morning,pet_store,1,Bastille Day,5,0,0,0,1
u_166812,6,0,Midnight,night_club,0,none,2,0,0,0,1
u_051919,4,12,Noon or Midday,mosque,1,Juneteenth,2,0,0,0,1
u_185578,3,9,Morning,car_wash,1,Interview,1,0,0,0,1
u_100016,5,8,Morning,plumber,0,none,5,0,0,1,1
u_079559,1,20,Evening,hardware_store,0,none,0,0,0,0,0
u_016316,2,16,Afternoon,spa,0,none,2,1,0,0,1
u_165490,4,9,Morning,casino,1,San Jacinto Day,0,1,0,0,1
u_060369,3,20,Evening,accounting,1,Evacuation Day,2,0,0,0,1
u_131606,5,16,Afternoon,bowling_alley,1,César Chávez Day,7,0,0,0,1
u_134021,1,18,Dusk,moving_company,0,none,1,1,0,0,1
u_060257,1,3,Night,airport,1,Anniversary,0,0,0,1,1
u_110017,0,9,Morning,zoo,1,Tax,5,0,0,0,1
u_135915,1,20,Evening,taxi_stand,1,National Parents’ Day,8,0,1,1,1
u_034246,0,11,Late Morning,liquor_store,1,Flag Day,0,1,1,0,1
u_044326,0,15,Afternoon,campground,1,Victory Day,2,1,0,0,1
u_192328,6,17,Late Afternoon,bowling_alley,0,none,1,1,0,0,1
u_059982,6,18,Dusk,painter,0,none,1,0,0,0,1
u_149646,5,19,Early Evening,supermarket,1,Groundhog Day,0,1,0,0,1
u_062498,2,14,Early Afternoon,drugstore,0,none,4,0,0,0,1
u_158985,0,19,Early Evening,real_estate_agency,1,Training,0,0,0,0,0
u_089816,0,16,Afternoon,travel_agency,0,none,0,1,0,1,1
u_113508,2,13,Early Afternoon,hindu_temple,0,none,0,1,0,1,1
u_086234,2,19,Early Evening,courthouse,0,none,10+,0,0,1,1
u_177538,6,15,Afternoon,dentist,1,Presentation,3,0,0,0,1
